"","V1","V2"
"8012",97,NA
"8013",95,NA
"8014",102,NA
"8015",99,NA
"8016",55,60
"8017",97,NA
"8018",96,NA
"8019",98,NA
"8020",102,NA
"8021",92,NA
"8022",97,NA
"8023",97,NA
"8024",96,NA
"8025",60,74
"8026",92,NA
"8027",102,NA
"8028",62,71
"8029",3,14
"8030",98,NA
"8031",8,13
"8032",103,NA
"8033",8,20
"8034",103,NA
"8035",99,NA
"8036",20,26
"8037",99,NA
"8038",99,NA
"8039",98,NA
"8040",102,NA
"8041",103,NA
"8042",99,NA
"8043",95,NA
"8044",92,NA
"8045",95,NA
"8046",102,NA
"8047",42,54
"8048",96,NA
"8049",92,NA
"8050",48,54
"8051",95,NA
"8052",97,NA
"8053",97,NA
"8054",96,NA
"8055",41,55
"8056",33,41
"8057",97,NA
"8058",96,NA
"8059",99,NA
"8060",102,NA
"8061",96,NA
"8062",98,NA
"8063",95,NA
"8064",97,NA
"8065",NA,14
"8066",93,NA
"8067",12,18
"8068",99,NA
"8069",98,NA
"8070",92,NA
"8071",95,NA
"8072",95,NA
"8073",103,NA
"8074",98,NA
"8075",98,NA
"8076",98,NA
"8077",100,NA
"8078",99,NA
"8079",95,NA
"8080",92,NA
"8081",99,NA
"8082",12,20
"8083",98,NA
"8084",NA,5
"8085",95,NA
"8086",97,NA
"8087",99,NA
"8088",102,NA
"8089",98,NA
"8090",95,NA
"8091",12,19
"8092",96,NA
"8093",99,NA
"8094",99,NA
"8095",96,NA
"8096",96,NA
"8097",95,NA
"8098",98,NA
"8099",96,NA
"8100",99,NA
"8101",97,NA
"8102",12,19
"8103",96,NA
"8104",102,NA
"8105",89,NA
"8106",99,NA
"8107",98,NA
"8108",98,NA
"8109",99,NA
"8110",96,NA
"8111",102,NA
"8112",5,14
"8113",98,NA
"8114",102,NA
"8115",NA,1
"8116",95,NA
"8117",NA,3
"8118",7,20
"8119",92,NA
"8120",92,NA
"8121",NA,4
"8122",79,91
"8123",99,NA
"8124",98,NA
"8125",95,NA
"8126",92,NA
"8127",96,NA
"8128",102,NA
"8129",1,12
"8130",98,NA
"8131",99,NA
"8132",95,NA
"8133",96,NA
"8134",97,NA
"8135",5,11
"8136",95,NA
"8137",103,NA
"8138",98,NA
"8139",98,NA
"8140",97,NA
"8141",103,NA
"8142",103,NA
"8143",96,NA
"8144",62,99
"8145",92,NA
"8146",102,NA
"8147",95,NA
"8148",92,NA
"8149",92,NA
"8150",11,18
"8151",95,NA
"8152",103,NA
"8153",11,18
"8154",97,NA
"8155",95,NA
"8156",5,14
"8157",103,NA
"8158",97,NA
"8159",95,NA
"8160",85,NA
"8161",99,NA
"8162",95,NA
"8163",97,NA
"8164",96,NA
"8165",95,NA
"8166",98,NA
"8167",96,NA
"8168",82,98
"8169",102,NA
"8170",103,NA
"8171",92,NA
"8172",97,NA
"8173",92,NA
"8174",96,NA
"8175",96,NA
"8176",96,NA
"8177",97,NA
"8178",99,NA
"8179",6,11
"8180",92,NA
"8181",99,NA
"8182",96,NA
"8183",98,NA
"8184",92,NA
"8185",95,NA
"8186",97,NA
"8187",96,NA
"8188",95,NA
"8189",103,NA
"8190",97,NA
"8191",96,NA
"8192",92,NA
"8193",98,NA
"8194",97,NA
"8195",92,NA
"8196",97,NA
"8197",96,NA
"8198",98,NA
"8199",97,NA
"8200",93,NA
"8201",8,18
"8202",100,NA
"8203",95,NA
"8204",99,NA
"8205",64,70
"8206",103,NA
"8207",92,NA
"8208",102,NA
"8209",99,NA
"8210",96,NA
"8211",54,68
"8212",12,18
"8213",89,95
"8214",97,NA
"8215",82,89
"8216",95,NA
"8217",102,NA
"8218",99,NA
"8219",NA,19
"8220",102,NA
"8221",99,NA
"8222",102,NA
"8223",98,NA
"8224",92,NA
"8225",96,NA
"8226",98,NA
"8227",95,NA
"8228",89,97
"8229",92,NA
"8230",99,NA
"8231",98,NA
"8232",96,NA
"8233",95,NA
"8234",92,NA
"8235",11,18
"8236",96,NA
"8237",99,NA
"8238",99,NA
"8239",97,NA
"8240",93,NA
"8241",97,NA
"8242",102,NA
"8243",95,NA
"8244",102,NA
"8245",99,NA
"8246",95,NA
"8247",102,NA
"8248",99,NA
"8249",89,NA
"8250",92,NA
"8251",99,NA
"8252",92,NA
"8253",97,NA
"8254",71,82
"8255",77,89
"8256",54,61
"8257",102,NA
"8258",95,NA
"8259",95,NA
"8260",99,NA
"8261",95,NA
"8262",34,42
"8263",98,NA
"8264",98,NA
"8265",97,NA
"8266",93,NA
"8267",98,NA
"8268",95,NA
"8269",97,NA
"8270",93,NA
"8271",99,NA
"8272",14,21
"8273",95,NA
"8274",92,NA
"8275",92,NA
"8276",95,NA
"8277",49,62
"8278",103,NA
"8279",97,NA
"8280",95,NA
"8281",97,NA
"8282",92,NA
"8283",98,NA
"8284",96,NA
"8285",92,NA
"8286",102,NA
"8287",97,NA
"8288",81,91
"8289",98,NA
"8290",97,NA
"8291",97,NA
"8292",95,NA
"8293",96,NA
"8294",102,NA
"8295",84,NA
"8296",95,NA
"8297",92,NA
"8298",98,NA
"8299",96,NA
"8300",77,88
"8301",84,95
"8302",102,NA
"8303",92,NA
"8304",96,NA
"8305",96,NA
"8306",96,NA
"8307",82,88
"8308",40,41
"8309",97,NA
"8310",34,46
"8311",100,NA
"8312",96,NA
"8313",92,NA
"8314",95,NA
"8315",20,29
"8316",103,NA
"8317",13,19
"8318",96,NA
"8319",102,NA
"8320",96,NA
"8321",83,85
"8322",97,NA
"8323",97,NA
"8324",97,NA
"8325",98,NA
"8326",96,NA
"8327",97,NA
"8328",98,NA
"8329",98,NA
"8330",98,NA
"8331",97,NA
"8332",99,NA
"8333",98,NA
"8334",98,NA
"8335",9,13
"8336",97,NA
"8337",99,NA
"8338",13,18
"8339",98,NA
"8340",95,NA
"8341",77,93
"8342",18,26
"8343",98,NA
"8344",97,NA
"8345",92,NA
"8346",98,NA
"8347",97,NA
"8348",97,NA
"8349",98,NA
"8350",93,NA
"8351",98,NA
"8352",33,42
"8353",97,NA
"8354",96,NA
"8355",99,NA
"8356",96,NA
"8357",97,NA
"8358",92,NA
"8359",97,NA
"8360",92,NA
"8361",99,NA
"8362",95,NA
"8363",89,100
"8364",96,NA
"8365",96,NA
"8366",97,NA
"8367",61,71
"8368",97,NA
"8369",95,NA
"8370",99,NA
"8371",3,11
"8372",98,NA
"8373",103,NA
"8374",93,NA
"8375",97,NA
"8376",95,NA
"8377",92,NA
"8378",95,NA
"8379",103,NA
"8380",96,NA
"8381",92,NA
"8382",97,NA
"8383",97,NA
"8384",92,NA
"8385",98,NA
"8386",99,NA
"8387",96,NA
"8388",95,NA
"8389",92,NA
"8390",98,NA
"8391",98,NA
"8392",96,NA
"8393",98,NA
"8394",96,NA
"8395",92,NA
"8396",99,NA
"8397",103,NA
"8398",102,NA
"8399",97,NA
"8400",95,NA
"8401",102,NA
"8402",95,NA
"8403",103,NA
"8404",11,18
"8405",102,NA
"8406",NA,10
"8407",NA,13
"8408",98,NA
"8409",98,NA
"8410",97,NA
"8411",103,NA
"8412",92,NA
"8413",96,NA
"8414",98,NA
"8415",19,26
"8416",96,NA
"8417",98,NA
"8418",96,NA
"8419",91,95
"8420",49,60
"8421",97,NA
"8422",97,NA
"8423",97,NA
"8424",92,NA
"8425",99,NA
"8426",92,NA
"8427",NA,2
"8428",83,91
"8429",95,NA
"8430",99,NA
"8431",95,NA
"8432",102,NA
"8433",96,NA
"8434",84,99
"8435",92,NA
"8436",98,NA
"8437",95,NA
"8438",103,NA
"8439",92,NA
"8440",102,NA
"8441",98,NA
"8442",92,NA
"8443",99,NA
"8444",96,NA
"8445",98,NA
"8446",103,NA
"8447",103,NA
"8448",102,NA
"8449",102,NA
"8450",99,NA
"8451",92,NA
"8452",96,NA
"8453",83,91
"8454",102,NA
"8455",103,NA
"8456",92,NA
"8457",92,NA
"8458",13,19
"8459",95,NA
"8460",99,NA
"8461",97,NA
"8462",92,NA
"8463",88,NA
"8464",102,NA
"8465",102,NA
"8466",97,NA
"8467",99,NA
"8468",92,NA
"8469",2,14
"8470",95,NA
"8471",95,NA
"8472",99,NA
"8473",99,NA
"8474",99,NA
"8475",103,NA
"8476",98,NA
"8477",1,11
"8478",95,NA
"8479",69,81
"8480",2,13
"8481",98,NA
"8482",98,NA
"8483",95,NA
"8484",19,27
"8485",11,20
"8486",69,81
"8487",62,68
"8488",92,NA
"8489",95,NA
"8490",91,NA
"8491",95,NA
"8492",81,88
"8493",95,103
"8494",93,NA
"8495",92,NA
"8496",92,NA
"8497",96,NA
"8498",96,NA
"8499",103,NA
"8500",97,NA
"8501",96,NA
"8502",85,NA
"8503",102,NA
"8504",99,NA
"8505",97,NA
"8506",99,NA
"8507",97,NA
"8508",95,NA
"8509",21,26
"8510",77,88
"8511",27,39
"8512",92,NA
"8513",76,91
"8514",97,NA
"8515",92,NA
"8516",95,NA
"8517",96,NA
"8518",92,NA
"8519",100,NA
"8520",98,NA
"8521",89,99
"8522",98,NA
"8523",95,NA
"8524",NA,2
"8525",103,NA
"8526",NA,12
"8527",95,NA
"8528",88,NA
"8529",92,NA
"8530",69,81
"8531",96,NA
"8532",98,NA
"8533",97,NA
"8534",95,NA
"8535",95,NA
"8536",91,96
"8537",98,NA
"8538",92,NA
"8539",100,NA
"8540",89,97
"8541",99,NA
"8542",96,NA
"8543",27,40
"8544",96,NA
"8545",95,NA
"8546",97,NA
"8547",102,NA
"8548",95,NA
"8549",96,NA
"8550",98,NA
"8551",98,NA
"8552",96,NA
"8553",13,21
"8554",95,NA
"8555",98,NA
"8556",102,NA
"8557",13,19
"8558",92,NA
"8559",97,NA
"8560",96,NA
"8561",76,88
"8562",92,NA
"8563",92,NA
"8564",95,NA
"8565",92,NA
"8566",13,19
"8567",99,NA
"8568",96,NA
"8569",98,NA
"8570",95,NA
"8571",98,NA
"8572",102,NA
"8573",92,NA
"8574",12,21
"8575",99,NA
"8576",14,19
"8577",96,NA
"8578",99,NA
"8579",75,91
"8580",96,NA
"8581",99,NA
"8582",98,NA
"8583",95,NA
"8584",92,NA
"8585",92,NA
"8586",98,NA
"8587",95,NA
"8588",1,14
"8589",92,NA
"8590",95,NA
"8591",102,NA
"8592",95,NA
"8593",55,58
"8594",103,NA
"8595",99,NA
"8596",84,92
"8597",92,NA
"8598",102,NA
"8599",100,NA
"8600",97,NA
"8601",102,NA
"8602",40,43
"8603",95,NA
"8604",97,NA
"8605",92,NA
"8606",6,13
"8607",76,91
"8608",92,NA
"8609",102,NA
"8610",93,NA
"8611",82,91
"8612",102,NA
"8613",97,102
"8614",89,92
"8615",96,NA
"8616",95,NA
"8617",11,29
"8618",97,NA
"8619",99,NA
"8620",102,NA
"8621",102,NA
"8622",11,19
"8623",96,NA
"8624",93,NA
"8625",92,NA
"8626",11,19
"8627",97,NA
"8628",26,33
"8629",99,NA
"8630",NA,8
"8631",98,NA
"8632",102,NA
"8633",103,NA
"8634",99,NA
"8635",97,NA
"8636",92,NA
"8637",95,NA
"8638",92,NA
"8639",92,NA
"8640",86,NA
"8641",99,NA
"8642",92,NA
"8643",91,NA
"8644",98,NA
"8645",5,19
"8646",13,18
"8647",93,NA
"8648",27,36
"8649",95,NA
"8650",95,NA
"8651",92,NA
"8652",82,88
"8653",92,NA
"8654",97,NA
"8655",92,NA
"8656",95,NA
"8657",97,NA
"8658",97,NA
"8659",84,95
"8660",97,NA
"8661",93,NA
"8662",98,NA
"8663",97,NA
"8664",103,NA
"8665",97,NA
"8666",95,NA
"8667",4,12
"8668",95,NA
"8669",29,36
"8670",102,NA
"8671",93,NA
"8672",99,NA
"8673",102,NA
"8674",103,NA
"8675",92,NA
"8676",98,NA
"8677",102,NA
"8678",97,NA
"8679",95,NA
"8680",97,NA
"8681",95,NA
"8682",98,NA
"8683",NA,11
"8684",97,NA
"8685",99,NA
"8686",103,NA
"8687",92,NA
"8688",97,NA
"8689",99,NA
"8690",98,NA
"8691",95,NA
"8692",96,NA
"8693",95,NA
"8694",102,NA
"8695",32,39
"8696",103,NA
"8697",102,NA
"8698",95,NA
"8699",63,74
"8700",NA,14
"8701",96,NA
"8702",96,NA
"8703",97,NA
"8704",85,NA
"8705",98,NA
"8706",102,NA
"8707",92,NA
"8708",102,NA
"8709",98,NA
"8710",60,69
"8711",102,NA
"8712",92,NA
"8713",99,NA
"8714",100,NA
"8715",97,NA
"8716",82,88
"8717",98,NA
"8718",98,NA
"8719",99,NA
"8720",95,NA
"8721",96,NA
"8722",92,NA
"8723",95,NA
"8724",96,NA
"8725",96,NA
"8726",92,NA
"8727",95,NA
"8728",85,NA
"8729",19,28
"8730",95,NA
"8731",103,NA
"8732",98,NA
"8733",99,NA
"8734",102,NA
"8735",96,NA
"8736",92,NA
"8737",98,NA
"8738",102,NA
"8739",96,NA
"8740",12,20
"8741",12,20
"8742",95,NA
"8743",96,NA
"8744",103,NA
"8745",96,NA
"8746",96,NA
"8747",99,NA
"8748",102,NA
"8749",98,NA
"8750",26,33
"8751",33,42
"8752",98,NA
"8753",28,40
"8754",99,NA
"8755",96,NA
"8756",95,NA
"8757",99,NA
"8758",92,NA
"8759",98,NA
"8760",93,NA
"8761",99,NA
"8762",96,NA
"8763",83,88
"8764",97,NA
"8765",96,NA
"8766",92,NA
"8767",97,NA
"8768",98,NA
"8769",92,NA
"8770",26,35
"8771",102,NA
"8772",95,NA
"8773",92,NA
"8774",97,NA
"8775",96,NA
"8776",95,NA
"8777",97,NA
"8778",98,NA
"8779",92,NA
"8780",97,NA
"8781",97,NA
"8782",96,NA
"8783",95,NA
"8784",82,88
"8785",92,NA
"8786",98,NA
"8787",97,NA
"8788",95,NA
"8789",93,NA
"8790",103,NA
"8791",97,NA
"8792",97,NA
"8793",5,18
"8794",99,NA
"8795",99,NA
"8796",96,NA
"8797",98,NA
"8798",98,NA
"8799",92,NA
"8800",103,NA
"8801",103,NA
"8802",91,97
"8803",95,NA
"8804",92,NA
"8805",99,NA
"8806",95,NA
"8807",99,NA
"8808",103,NA
"8809",98,NA
"8810",92,NA
"8811",92,NA
"8812",92,NA
"8813",98,NA
"8814",98,NA
"8815",96,NA
"8816",56,60
"8817",NA,14
"8818",98,NA
"8819",97,NA
"8820",98,103
"8821",96,NA
"8822",102,NA
"8823",95,NA
"8824",NA,3
"8825",98,NA
"8826",97,NA
"8827",98,NA
"8828",102,NA
"8829",89,92
"8830",35,42
"8831",96,NA
"8832",98,NA
"8833",99,NA
"8834",98,NA
"8835",96,NA
"8836",14,21
"8837",98,NA
"8838",98,NA
"8839",96,NA
"8840",99,NA
"8841",98,NA
"8842",92,NA
"8843",95,NA
"8844",85,NA
"8845",97,NA
"8846",12,18
"8847",98,NA
"8848",96,NA
"8849",95,NA
"8850",97,NA
"8851",98,NA
"8852",92,NA
"8853",98,NA
"8854",96,NA
"8855",92,NA
"8856",96,NA
"8857",96,NA
"8858",97,NA
"8859",92,NA
"8860",103,NA
"8861",102,NA
"8862",99,NA
"8863",96,NA
"8864",97,NA
"8865",57,67
"8866",102,NA
"8867",8,11
"8868",97,NA
"8869",99,NA
"8870",99,NA
"8871",98,NA
"8872",88,NA
"8873",103,NA
"8874",103,NA
"8875",102,NA
"8876",103,NA
"8877",92,NA
"8878",99,NA
"8879",13,18
"8880",95,NA
"8881",92,NA
"8882",95,NA
"8883",95,NA
"8884",97,NA
"8885",98,NA
"8886",99,NA
"8887",13,27
"8888",98,NA
"8889",96,104
"8890",82,84
"8891",7,13
"8892",96,NA
"8893",92,NA
"8894",102,NA
"8895",55,62
"8896",96,NA
"8897",98,NA
"8898",99,NA
"8899",99,NA
"8900",99,NA
"8901",98,NA
"8902",95,NA
"8903",96,NA
"8904",92,NA
"8905",103,NA
"8906",96,NA
"8907",97,NA
"8908",96,NA
"8909",96,NA
"8910",97,NA
"8911",NA,12
"8912",103,NA
"8913",92,NA
"8914",95,NA
"8915",11,18
"8916",12,19
"8917",95,NA
"8918",99,NA
"8919",92,NA
"8920",95,NA
"8921",99,NA
"8922",92,NA
"8923",95,NA
"8924",99,NA
"8925",97,NA
"8926",98,NA
"8927",NA,9
"8928",99,NA
"8929",96,NA
"8930",95,NA
"8931",95,NA
"8932",96,NA
"8933",97,NA
"8934",96,NA
"8935",89,NA
"8936",96,NA
"8937",96,NA
"8938",100,NA
"8939",98,NA
"8940",96,NA
"8941",95,NA
"8942",100,NA
"8943",19,26
"8944",99,NA
"8945",96,NA
"8946",92,NA
"8947",97,NA
"8948",97,NA
"8949",98,NA
"8950",67,75
"8951",97,NA
"8952",96,NA
"8953",102,NA
"8954",11,19
"8955",92,NA
"8956",96,NA
"8957",96,NA
"8958",95,NA
"8959",98,NA
"8960",9,11
"8961",103,NA
"8962",92,NA
"8963",98,NA
"8964",93,NA
"8965",53,62
"8966",97,NA
"8967",98,NA
"8968",12,20
"8969",69,81
"8970",7,13
"8971",96,NA
"8972",99,NA
"8973",98,NA
"8974",99,NA
"8975",96,NA
"8976",6,13
"8977",83,89
"8978",97,NA
"8979",97,NA
"8980",96,NA
"8981",99,NA
"8982",14,21
"8983",NA,9
"8984",96,NA
"8985",95,NA
"8986",96,NA
"8987",95,NA
"8988",95,NA
"8989",92,NA
"8990",96,NA
"8991",98,NA
"8992",92,NA
"8993",92,NA
"8994",98,NA
"8995",98,NA
"8996",95,NA
"8997",95,NA
"8998",103,NA
"8999",99,NA
"9000",99,NA
"9001",98,NA
"9002",95,NA
"9003",81,91
"9004",98,NA
"9005",97,NA
"9006",95,NA
"9007",99,NA
"9008",95,NA
"9009",12,19
"9010",102,NA
"9011",88,92
"9012",92,NA
"9013",98,NA
"9014",97,NA
"9015",95,NA
"9016",99,104
"9017",102,NA
"9018",99,NA
"9019",NA,14
"9020",98,NA
"9021",102,NA
"9022",100,NA
"9023",98,NA
"9024",96,NA
"9025",95,NA
"9026",98,NA
"9027",99,NA
"9028",99,NA
"9029",92,NA
"9030",99,NA
"9031",96,NA
"9032",54,62
"9033",100,NA
"9034",98,NA
"9035",97,NA
"9036",95,NA
"9037",95,NA
"9038",95,NA
"9039",5,13
"9040",96,NA
"9041",100,NA
"9042",92,NA
"9043",12,22
"9044",95,NA
"9045",77,88
"9046",95,NA
"9047",96,NA
"9048",92,NA
"9049",95,NA
"9050",99,103
"9051",92,NA
"9052",77,88
"9053",102,NA
"9054",95,NA
"9055",18,28
"9056",99,NA
"9057",98,NA
"9058",96,NA
"9059",98,NA
"9060",7,19
"9061",102,NA
"9062",97,NA
"9063",102,NA
"9064",96,NA
"9065",92,NA
"9066",81,NA
"9067",102,NA
"9068",97,NA
"9069",95,NA
"9070",97,NA
"9071",99,NA
"9072",96,NA
"9073",102,NA
"9074",96,NA
"9075",96,NA
"9076",95,NA
"9077",95,NA
"9078",96,NA
"9079",55,67
"9080",7,14
"9081",97,NA
"9082",102,NA
"9083",13,21
"9084",99,NA
"9085",91,99
"9086",84,NA
"9087",1,11
"9088",102,NA
"9089",91,92
"9090",92,NA
"9091",83,91
"9092",99,NA
"9093",100,NA
"9094",12,19
"9095",92,NA
"9096",54,67
"9097",97,NA
"9098",35,46
"9099",99,NA
"9100",96,NA
"9101",95,NA
"9102",96,NA
"9103",98,NA
"9104",99,NA
"9105",97,NA
"9106",96,NA
"9107",97,NA
"9108",98,NA
"9109",97,NA
"9110",95,NA
"9111",11,21
"9112",92,NA
"9113",95,NA
"9114",99,NA
"9115",98,NA
"9116",103,NA
"9117",95,NA
"9118",95,NA
"9119",95,NA
"9120",95,NA
"9121",96,NA
"9122",20,27
"9123",98,NA
"9124",19,32
"9125",96,NA
"9126",96,NA
"9127",103,NA
"9128",96,NA
"9129",96,NA
"9130",97,NA
"9131",93,NA
"9132",89,NA
"9133",92,NA
"9134",103,NA
"9135",100,NA
"9136",96,NA
"9137",67,77
"9138",91,95
"9139",97,NA
"9140",97,NA
"9141",100,NA
"9142",97,NA
"9143",99,NA
"9144",96,NA
"9145",95,NA
"9146",95,NA
"9147",98,NA
"9148",95,NA
"9149",83,NA
"9150",96,NA
"9151",68,76
"9152",100,NA
"9153",95,NA
"9154",103,NA
"9155",102,NA
"9156",98,NA
"9157",99,NA
"9158",92,NA
"9159",55,60
"9160",97,NA
"9161",103,NA
"9162",103,NA
"9163",95,NA
"9164",18,28
"9165",88,96
"9166",95,NA
"9167",98,NA
"9168",85,95
"9169",92,NA
"9170",92,NA
"9171",95,NA
"9172",12,18
"9173",102,NA
"9174",97,NA
"9175",102,NA
"9176",103,NA
"9177",102,NA
"9178",96,NA
"9179",95,NA
"9180",69,82
"9181",97,NA
"9182",92,NA
"9183",95,NA
"9184",89,95
"9185",103,NA
"9186",95,NA
"9187",97,NA
"9188",99,NA
"9189",97,NA
"9190",99,NA
"9191",102,NA
"9192",103,NA
"9193",6,14
"9194",102,NA
"9195",102,NA
"9196",96,NA
"9197",92,NA
"9198",97,NA
"9199",95,NA
"9200",85,NA
"9201",98,NA
"9202",102,NA
"9203",88,95
"9204",95,NA
"9205",96,NA
"9206",95,NA
"9207",96,NA
"9208",102,NA
"9209",92,NA
"9210",96,NA
"9211",97,NA
"9212",102,NA
"9213",96,NA
"9214",103,NA
"9215",103,NA
"9216",79,88
"9217",19,29
"9218",99,NA
"9219",97,NA
"9220",14,18
"9221",95,NA
"9222",33,55
"9223",61,68
"9224",75,78
"9225",5,11
"9226",95,NA
"9227",92,NA
"9228",93,NA
"9229",97,NA
"9230",92,NA
"9231",102,NA
"9232",96,NA
"9233",96,NA
"9234",92,NA
"9235",95,NA
"9236",98,NA
"9237",96,NA
"9238",99,NA
"9239",98,NA
"9240",97,NA
"9241",95,NA
"9242",14,20
"9243",92,NA
"9244",96,NA
"9245",98,NA
"9246",92,NA
"9247",7,12
"9248",96,NA
"9249",103,NA
"9250",102,NA
"9251",92,NA
"9252",100,NA
"9253",89,97
"9254",95,NA
"9255",18,26
"9256",92,NA
"9257",97,NA
"9258",98,NA
"9259",99,NA
"9260",99,NA
"9261",96,NA
"9262",28,39
"9263",97,NA
"9264",97,NA
"9265",18,27
"9266",97,NA
"9267",96,NA
"9268",99,NA
"9269",89,NA
"9270",95,NA
"9271",99,NA
"9272",93,NA
"9273",95,NA
"9274",92,NA
"9275",95,NA
"9276",98,NA
"9277",97,NA
"9278",81,91
"9279",2,13
"9280",14,19
"9281",98,NA
"9282",99,NA
"9283",97,NA
"9284",98,NA
"9285",97,NA
"9286",99,NA
"9287",95,NA
"9288",96,NA
"9289",95,NA
"9290",95,NA
"9291",98,NA
"9292",12,19
"9293",98,NA
"9294",95,NA
"9295",97,NA
"9296",99,NA
"9297",97,NA
"9298",93,NA
"9299",103,NA
"9300",95,NA
"9301",98,NA
"9302",98,NA
"9303",95,NA
"9304",71,81
"9305",99,NA
"9306",95,NA
"9307",81,98
"9308",100,NA
"9309",13,21
"9310",102,NA
"9311",96,NA
"9312",103,NA
"9313",99,NA
"9314",99,NA
"9315",95,NA
"9316",97,NA
"9317",99,NA
"9318",76,88
"9319",92,NA
"9320",97,NA
"9321",78,NA
"9322",98,NA
"9323",21,27
"9324",81,88
"9325",98,NA
"9326",97,NA
"9327",98,NA
"9328",7,14
"9329",12,21
"9330",19,27
"9331",102,NA
"9332",99,NA
"9333",95,NA
"9334",96,NA
"9335",93,NA
"9336",102,NA
"9337",95,NA
"9338",77,88
"9339",27,35
"9340",92,NA
"9341",97,NA
"9342",95,NA
"9343",103,NA
"9344",99,NA
"9345",83,91
"9346",27,40
"9347",95,NA
"9348",103,NA
"9349",96,NA
"9350",103,NA
"9351",92,NA
"9352",98,NA
"9353",99,NA
"9354",76,85
"9355",99,NA
"9356",95,NA
"9357",95,NA
"9358",99,NA
"9359",98,NA
"9360",93,NA
"9361",102,NA
"9362",95,NA
"9363",32,33
"9364",96,NA
"9365",98,NA
"9366",97,NA
"9367",96,NA
"9368",102,NA
"9369",95,NA
"9370",92,NA
"9371",97,NA
"9372",92,NA
"9373",98,NA
"9374",99,NA
"9375",4,12
"9376",19,27
"9377",96,NA
"9378",92,NA
"9379",98,NA
"9380",103,NA
"9381",103,NA
"9382",98,NA
"9383",103,NA
"9384",95,NA
"9385",98,NA
"9386",95,NA
"9387",97,NA
"9388",98,NA
"9389",103,NA
"9390",103,NA
"9391",97,NA
"9392",92,NA
"9393",98,NA
"9394",95,NA
"9395",22,28
"9396",96,NA
"9397",92,NA
"9398",92,NA
"9399",100,NA
"9400",97,NA
"9401",96,NA
"9402",96,NA
"9403",2,11
"9404",96,NA
"9405",98,NA
"9406",103,NA
"9407",92,NA
"9408",98,NA
"9409",93,NA
"9410",103,NA
"9411",92,NA
"9412",11,21
"9413",103,NA
"9414",95,NA
"9415",96,NA
"9416",99,NA
"9417",95,NA
"9418",99,NA
"9419",77,91
"9420",95,NA
"9421",95,NA
"9422",95,NA
"9423",95,NA
"9424",102,NA
"9425",97,NA
"9426",96,NA
"9427",99,NA
"9428",95,NA
"9429",97,NA
"9430",99,NA
"9431",99,NA
"9432",96,NA
"9433",95,NA
"9434",47,53
"9435",14,21
"9436",97,NA
"9437",96,NA
"9438",95,NA
"9439",98,NA
"9440",97,NA
"9441",95,NA
"9442",92,NA
"9443",92,NA
"9444",98,NA
"9445",98,NA
"9446",19,26
"9447",103,NA
"9448",92,NA
"9449",8,14
"9450",102,NA
"9451",97,NA
"9452",95,NA
"9453",95,NA
"9454",78,89
"9455",NA,19
"9456",95,NA
"9457",95,NA
"9458",7,13
"9459",13,19
"9460",98,NA
"9461",98,NA
"9462",42,54
"9463",95,NA
"9464",88,NA
"9465",92,NA
"9466",NA,12
"9467",95,NA
"9468",98,NA
"9469",26,39
"9470",55,64
"9471",95,NA
"9472",97,NA
"9473",10,13
"9474",99,NA
"9475",97,NA
"9476",99,NA
"9477",97,NA
"9478",96,NA
"9479",99,NA
"9480",97,NA
"9481",83,91
"9482",95,NA
"9483",96,NA
"9484",26,35
"9485",92,NA
"9486",98,NA
"9487",99,NA
"9488",95,NA
"9489",84,99
"9490",95,NA
"9491",96,NA
"9492",97,NA
"9493",NA,13
"9494",84,100
"9495",102,NA
"9496",95,NA
"9497",99,NA
"9498",95,NA
"9499",89,99
"9500",97,NA
"9501",96,NA
"9502",92,NA
"9503",96,NA
"9504",48,53
"9505",98,NA
"9506",97,NA
"9507",98,NA
"9508",48,49
"9509",95,NA
"9510",92,NA
"9511",4,19
"9512",98,NA
"9513",102,NA
"9514",99,NA
"9515",92,NA
"9516",96,NA
"9517",98,NA
"9518",78,89
"9519",95,NA
"9520",97,NA
"9521",13,18
"9522",103,NA
"9523",92,NA
"9524",95,NA
"9525",96,NA
"9526",12,18
"9527",97,NA
"9528",102,NA
"9529",97,NA
"9530",97,NA
"9531",27,40
"9532",97,NA
"9533",102,NA
"9534",98,NA
"9535",103,NA
"9536",96,NA
"9537",92,NA
"9538",97,NA
"9539",99,NA
"9540",NA,12
"9541",96,NA
"9542",95,NA
"9543",96,NA
"9544",97,NA
"9545",102,NA
"9546",99,NA
"9547",96,NA
"9548",96,NA
"9549",98,NA
"9550",102,NA
"9551",96,NA
"9552",103,NA
"9553",95,NA
"9554",102,NA
"9555",102,NA
"9556",97,NA
"9557",98,NA
"9558",103,NA
"9559",86,95
"9560",98,NA
"9561",53,60
"9562",92,NA
"9563",96,NA
"9564",5,19
"9565",6,13
"9566",97,NA
"9567",97,NA
"9568",95,NA
"9569",98,NA
"9570",95,NA
"9571",96,NA
"9572",96,NA
"9573",103,NA
"9574",99,NA
"9575",95,NA
"9576",95,NA
"9577",99,NA
"9578",96,NA
"9579",98,NA
"9580",98,NA
"9581",98,NA
"9582",98,NA
"9583",96,NA
"9584",96,NA
"9585",21,27
"9586",97,NA
"9587",97,NA
"9588",97,NA
"9589",98,NA
"9590",99,NA
"9591",96,NA
"9592",98,NA
"9593",92,NA
"9594",97,NA
